CODIGO	FUENTE	PROV	DPTO	DIST	X	Y
9701521	WBS					
9700170	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.005470265	-8.110749559
9701562	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.536760887	-16.409139868
9701721	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.524630392	-16.397040394
9700806	WBS				-71.524571479	-16.396226083
9702556	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.570251554	-16.398591021
9700324	API	CARAVELI	AREQUIPA	CHALA	-74.2459	-15.8651
9700944	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.040099844	-8.098827935
9701030	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.007288266	-8.102329617
9700185	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.01996917	-8.1226295
9700320	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.514724889	-16.411285
9700684	WBS					
9699995	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.554661442	-16.3891865
9701465	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.534685883	-16.4297425
9701451	API	AREQUIPA	AREQUIPA	HUNTER	-71.559809825	-16.439193163
9702472	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.51694923	-16.4263175
9700329	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.041511683	-8.103034365
9701285	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.515617687	-16.418979
9701419	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.035623088	-8.120677749
9700269	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.51856004	-16.40125745
9700045	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.526125531	-16.403138059
9700916	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.530844596	-16.37946
9700543	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.008567313	-8.0999047
9701501	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.033085839	-8.110246199
9700259	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.513835176	-16.4491935
9702059	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.042812573	-8.084573035
9701148	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.020443267	-8.112422361
9701031	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.542004907	-16.382484359
9700966	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.02477413	-8.120570006
9700579	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.533955774	-16.398880516
9701070	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.543801311	-16.407687457
9700051	WBS				-79.022171349	-8.112429092
9701693	WBS					
9700119	API	CAMANA	AREQUIPA	SAMUEL PASTOR	-72.681768881	-16.617442
9700342	API	AREQUIPA	AREQUIPA	CAYMA	-71.548940901	-16.384011
9700213	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.009655218	-8.113848256
9701457	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.048074488	-8.097447
9700351	API	AREQUIPA	AREQUIPA	CAYMA	-71.547621023	-16.381497802
9700117	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.527770354	-16.405855188
9700194	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.526628638	-16.450480939
9700662	API	CAYLLOMA	AREQUIPA	MAJES	-72.187006333	-16.342942
9702020	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.028023568	-8.098900995
9701587	WBS					
9701149	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.018017596	-8.114883763
9700451	WBS				-71.517398667	-16.400183268
9700438	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.03398978	-8.095142691
9700033	API	CHICLAYO	LAMBAYEQUE	LA VICTORIA	-79.835436874	-6.796508403
9701058	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.02238892	-8.113227329
9702725	API	TRUJILLO	LA LIBERTAD	TRUJILLO		
9700343	API	ISLAY	AREQUIPA	MOLLENDO	-72.014918509	-17.026996192
9701808	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.613667975	-16.313597
9701006	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.022992609	-8.102353513
9700422	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.541575043	-16.41316299
9700035	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.041959333	-8.109289
9701017	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.52608604	-16.45065178
9700085	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.524812899	-16.396832273
9700190	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.017520019	-8.095072963
9701135	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.497510049	-16.416111488
9701581	API	AREQUIPA	AREQUIPA	SACHACA	-71.556786264	-16.405572242
9701154	WBS				-79.013641968	-8.105522288
9700821	API	AREQUIPA	AREQUIPA	CAYMA	-71.543449181	-16.362110134
9700861	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9701328	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.507222731	-16.413761347
9700815	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.036267144	-8.101776282
9702254	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.49814474	-16.40666799
9701588	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.040243728	-8.126459047
9701965	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.025266034	-8.134420167
9701480	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.51427829	-16.42526123
9701210	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.009633159	-8.091601119
9701398	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.001280544	-8.0882155
9700669	WBS					
9701790	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.524550048	-16.374611
9700335	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.537558131	-16.400383256
9701959	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.503906637	-16.37089
9702001	API	AREQUIPA	AREQUIPA	CAYMA	-71.548880865	-16.388717905
9702345	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.531938169	-16.397706908
9700545	API	AREQUIPA	AREQUIPA	HUNTER	-71.547873226	-16.447124697
9701668	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.048436466	-8.09598442
9700679	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.033201037	-8.119389988
9701319	API	CARAVELI	AREQUIPA	CHALA	-74.2459	-15.8651
9702635	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.523858074	-16.385353601
9700475	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.006486778	-8.099315517
9702020	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.52673727	-16.3787575
9701566	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.039694346	-8.089081894
9700187	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9702265	API	CAMANA	AREQUIPA	CAMANA	-72.711336949	-16.619528141
9700003	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.037739977	-8.12212127
9700411	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.480492369	-16.411791176
9701810	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.523816477	-16.469215
9701468	WBS				-79.022701772	-8.11221354
9701100	API	CAMANA	AREQUIPA	CAMANA		
9700036	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.51661724	-16.38943982
9700895	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.04314677	-8.127880694
9701973	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.02176606	-8.120988569
9700491	API	AREQUIPA	AREQUIPA	CAYMA	-71.544530346	-16.359385979
9700105	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.544339457	-16.389764361
9700620	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.529608125	-16.434881
9700932	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.572802292	-16.401692427
9701977	WBS				-71.520309593	-16.39265421
9700101	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.018776399	-8.112581596
9701441	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.523562875	-16.397650889
9701251	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.537798718	-16.408510814
9700827	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.016227891	-8.11671379
9703055	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.033142478	-8.106913946
9700069	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.018773417	-8.121043135
9701220	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.515350463	-16.385007848
9700788	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.537846538	-16.394604254
9701070	API	AREQUIPA	AREQUIPA	SACHACA	-71.552165341	-16.3995205
9702837	WBS				-79.019253037	-8.111221256
9701630	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.019485651	-8.109207113
9700588	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.512218886	-16.420294
9700014	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.517095886	-16.390880094
9700714	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.021345295	-8.107801989
9700611	API	AREQUIPA	AREQUIPA	CAYMA	-71.545151476	-16.3768245
9700846	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.537941144	-16.399765147
9702225	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.51656278	-16.4482875
9701756	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.525143057	-16.389188659
9701543	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9702591	API	CONDESULLOS	AREQUIPA	YANAQUIHUA	-72.911	-15.7577
9701763	API	AREQUIPA	AREQUIPA	HUNTER	-71.561366612	-16.440142108
9700800	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.009805881	-8.098195947
9700591	API	AREQUIPA	AREQUIPA	CAYMA	-71.54082193	-16.342043
9700743	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.543915732	-16.392816407
9700562	API	AREQUIPA	AREQUIPA	TIABAYA	-71.589284553	-16.448039969
9700284	API	AREQUIPA	AREQUIPA	CAYMA	-71.54822697	-16.380403
9700995	API	AREQUIPA	AREQUIPA	SACHACA	-71.572373344	-16.411393396
9700145	API	AREQUIPA	AREQUIPA	HUNTER	-71.554598673	-16.446717514
9700211	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.553587695	-16.3845745
9701464	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.543067995	-16.427974
9700196	WBS				-79.007309798	-8.111298
9702354	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.518456151	-16.374245
9701641	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.558470005	-16.382772
9701564	API	AREQUIPA	AREQUIPA	CAYMA	-71.540328067	-16.382249
9701954	API	AREQUIPA	AREQUIPA	HUNTER	-71.549380004	-16.448526361
9700026	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.567325197	-16.3878125
9700728	WBS					
9700847	WBS					
9701122	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.509804268	-16.423346809
9701091	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.482203941	-16.406086865
9702128	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.580247057	-16.394302908
9701560	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.518094623	-16.399470598
9700662	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.528409941	-16.4174175
9700245	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.019972336	-8.097534179
9702209	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.501194091	-16.4299825
9700523	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.51576418	-16.444269218
9701514	API	AREQUIPA	AREQUIPA	HUNTER	-71.55117123	-16.444391571
9702256	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.536265718	-16.427836
9700930	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.523246559	-16.438745
9700042	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.017080098	-8.109927024
9700009	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.517873063	-16.389280575
9700141	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.506740874	-16.3671315
9701665	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.525464949	-16.452797
9700451	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.528586689	-16.4162105
9701383	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.020293723	-8.105559278
9700450	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.023774266	-8.112323871
9701546	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.533753916	-16.395555521
9702572	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.013949774	-8.120671
9700814	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.541420541	-16.400110866
9700942	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.023062171	-8.108027527
9700929	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.02003983	-8.114725766
9700170	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.515601775	-16.373904719
9700500	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.573951251	-16.400386209
9700492	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.514134661	-16.443719177
9700483	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.552676984	-16.3966125
9701384	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.02670438	-8.126483208
9700944	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.017849108	-8.114999374
9700105	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.587630075	-16.344209583
9701065	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.488657008	-16.4340515
9701499	API	AREQUIPA	AREQUIPA	CAYMA	-71.544711491	-16.339645919
9701527	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9700226	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.032388822	-8.1257635
9701361	WBS					
9700855	WBS	AREQUIPA	AREQUIPA	CERRO COLORADO		
9701921	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.530513712	-16.4110385
9701301	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.528028387	-16.389552856
9702159	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.535287039	-16.399103416
9700795	API	CAMANA	AREQUIPA	CAMANA	-72.706686648	-16.613375574
9701263	WBS					
9701165	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.014954628	-8.111581552
9700627	API	ISLAY	AREQUIPA	MOLLENDO	-72.016449723	-17.018966384
9700141	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.04242763	-8.0916
9701905	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.027185706	-8.118638817
9700664	WBS				-71.560967292	-16.439272209
9701309	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.54091886	-16.388011187
9700670	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.004133504	-8.1071765
9701648	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.528943593	-16.37997
9700029	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.587895246	-16.3230705
9701251	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.033119815	-8.11009743
9700080	API	AREQUIPA	AREQUIPA	CAYMA	-71.552079984	-16.380255
9700472	API	AREQUIPA	AREQUIPA	HUNTER	-71.556149857	-16.4558025
9702123	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.525751888	-16.388902787
9701502	API	ISLAY	AREQUIPA	MOLLENDO	-72.004657672	-17.018819132
9700240	API	AREQUIPA	AREQUIPA	CAYMA	-71.549189171	-16.3798855
9700438	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.038521705	-8.121504246
9701940	WBS				-71.524391795	-16.392427582
9700883	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.531991078	-16.404731223
9700568	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.011078572	-8.107880727
9701412	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.509804268	-16.423346809
9700070	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.55612805	-16.39436
9700164	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.534772293	-16.399054265
9700951	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.52429729	-16.442104
9700762	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-78.998654548	-8.092022455
9700395	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.033976046	-8.1305275
9701018	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.000977851	-8.091881628
9700192	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.528576753	-16.400029882
9703093	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.010820008	-8.110456339
9701716	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.499329821	-16.418469
9700092	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.51520069	-16.442931021
9700904	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.504133015	-16.377141
9700702	WBS					
9700871	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.519988141	-16.381864893
9701401	API	AREQUIPA	AREQUIPA	LA JOYA	-71.8444	-16.4965
9701446	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.508203975	-16.400822145
9701797	API	CASTILLA	AREQUIPA	APLAO	-72.4926	-16.0761
9701180	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.024121339	-8.114732769
9701500	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.576299848	-16.388760952
9702427	API	AREQUIPA	AREQUIPA	CAYMA	-71.54498925	-16.342127
9700857	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.039216167	-8.126985
9701269	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.517850778	-16.392427837
9700854	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.486399452	-16.4189945
9702022	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.035081	-8.123793128
9702167	WBS				-72.015898599	-17.028483595
9700431	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.519326713	-16.4123685
9701430	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.027396731	-8.098051468
9700013	WBS					
9702006	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.015290812	-8.096788938
9701399	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.035883573	-8.099544797
9701425	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.546759932	-16.4121785
9701693	API	AREQUIPA	AREQUIPA	CAYMA	-71.551160083	-16.350070362
9700120	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.533589707	-16.400670795
9700940	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.043637575	-8.0981785
9701565	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.497346266	-16.408875134
9701172	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.029274692	-8.100567636
9701124	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.040104382	-8.098842972
9700178	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.522227985	-16.438885
9700568	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.496660413	-16.404511597
9700022	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.521508881	-16.4385085
9702366	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.543599864	-16.404989065
9701235	WBS				-71.541017842	-16.364591993
9702585	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.016528043	-8.115748633
9701797	WBS				-71.527002067	-16.442459746
9701299	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.025466166	-8.110980407
9700059	API	CAMANA	AREQUIPA	CAMANA	-72.709315181	-16.625701323
9700296	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.566707965	-16.391860084
9700154	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.04476123	-8.094536
9701620	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.525032722	-16.401475722
9700123	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.566004589	-16.3876305
9700393	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.554031636	-16.395549
9701763	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.003872381	-8.091794016
9700050	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.497442242	-16.409007099
9700570	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.530840077	-16.4310095
9701203	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.51874249	-16.38152674
9700035	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.55150951	-16.3930505
9702699	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.496969508	-16.401101589
9700257	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.494792415	-16.415328139
9702199	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.573448049	-16.396623296
9701556	WBS				-71.529320871	-16.400566378
9700350	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.008579646	-8.089645
9702285	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.493003229	-16.411854831
9700297	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.509314838	-16.413843641
9700887	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.502694944	-16.41612863
9700366	API	ISLAY	AREQUIPA	MOLLENDO	-72.014055746	-17.025563768
9701706	WBS				-71.528253899	-16.438941057
9700779	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.018557472	-8.118832421
9702225	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.498848163	-16.403712911
9701141	WBS				-79.023673822	-8.097524781
9700869	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.510862818	-16.377842851
9701331	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.016916245	-8.113596198
9700717	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.016616137	-8.094296392
9701956	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.544840551	-16.389438803
9700033	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.035828453	-8.101679121
9701598	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.51148114	-16.38610324
9700133	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.516722048	-16.418042
9700349	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.549267276	-16.394882
9700715	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.027642587	-8.111539845
9701272	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.539324267	-16.402282544
9701008	API	AREQUIPA	AREQUIPA	HUNTER	-71.555789989	-16.4542605
9700760	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.514593298	-16.411807
9701420	API	ISLAY	AREQUIPA	MOLLENDO	-72.01485428	-17.02730369
9701763	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53503541	-16.40013165
9700421	API	ISLAY	AREQUIPA	MOLLENDO	-72.01596323	-17.02637014
9701599	WBS				-71.521654643	-16.395990081
9702844	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.014143807	-8.0884
9700228	WBS				-77.5939	-7.7851
9700270	WBS					
9701285	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.556006033	-16.4227655
9700618	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.52640668	-16.409308089
9702308	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.01156019	-8.087647072
9702297	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.574308361	-16.388966422
9701915	WBS					
9702237	API	AREQUIPA	AREQUIPA	SACHACA	-71.568183178	-16.412127025
9700337	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.526203162	-16.4220845
9701529	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.015996117	-8.096448094
9700043	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.48992313	-16.434454
9700090	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.528264572	-16.4581645
9702170	WBS					
9700129	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.5217107	-16.38769763
9700370	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.536165028	-16.404616101
9700243	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.033297735	-8.096105095
9701370	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.552795585	-16.3911055
9700393	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.032993677	-8.109945016
9700857	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.023582914	-8.110445322
9700629	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.003109439	-8.093560923
9700788	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.02588976	-8.114795113
9700071	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.535444955	-16.45043704
9700861	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.529345869	-16.416496
9701007	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.018481469	-8.10414686
9702150	API	AREQUIPA	AREQUIPA	CAYMA	-71.551595841	-16.384034
9702232	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.539310075	-16.4155615
9700514	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.01856427	-8.112633388
9701771	API	AREQUIPA	AREQUIPA	SACHACA	-71.553295779	-16.412631534
9700379	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.514501495	-16.401007354
9700075	API	AREQUIPA	AREQUIPA	CAYMA	-71.548221014	-16.349534819
9702203	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.02411396	-8.1162601
9701502	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-78.995170608	-8.089391667
9700819	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.510200431	-16.375052708
9701426	WBS				-71.532432236	-16.402252432
9701356	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.037075424	-8.092248536
9700239	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.037703817	-8.091280784
9701424	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9700617	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.516731257	-16.403521766
9701288	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.521279701	-16.402471668
9700592	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.531643537	-16.419322037
9703081	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.536791215	-16.452604948
9700738	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.024555368	-8.114368029
9701134	WBS				-71.507541804	-16.371205785
9700590	API	CAMANA	AREQUIPA	MARIANO NCLAS VALC	-73.1721	-15.9888
9702085	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53043436	-16.39237013
9700671	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.02946003	-8.115661548
